open,max,min,close
1.48591,1.48591,1.48537,1.48538
1.48533,1.48533,1.48493,1.48498
1.48499,1.48511,1.48496,1.48499
1.48499,1.4852,1.48496,1.48503
1.48503,1.48514,1.48503,1.48504
1.48504,1.48522,1.48498,1.48522
1.4852,1.48548,1.4852,1.48542
1.48542,1.48542,1.48535,1.48539
1.48539,1.48555,1.48539,1.48551
1.48549,1.48558,1.48541,1.48547
1.48545,1.48545,1.48507,1.4852
1.48519,1.48519,1.48481,1.48486
1.48486,1.48492,1.48471,1.48474
1.48474,1.48474,1.48395,1.48399
1.41507,1.41507,1.41462,1.41469
1.4147,1.41535,1.4147,1.41531
1.41536,1.4159,1.41529,1.41583
1.41583,1.41635,1.41579,1.41618
1.41616,1.41636,1.41609,1.41631
1.41628,1.41645,1.41616,1.4164
1.4164,1.4167,1.41621,1.41649
1.41646,1.41665,1.416,1.41611
1.41611,1.41611,1.41584,1.41593
1.41591,1.41605,1.4157,1.41582
1.41585,1.41593,1.41569,1.41572
1.41572,1.41637,1.41572,1.41624
1.41622,1.41656,1.41618,1.41656
1.41657,1.41666,1.41644,1.41648
1.41647,1.4166,1.41645,1.41649
1.41649,1.4165,1.41626,1.41646
1.4165,1.4165,1.41604,1.41606
1.41605,1.41605,1.4156,1.4156
1.4156,1.4158,1.4155,1.41562
1.41561,1.41577,1.41561,1.41576
1.41576,1.41611,1.41573,1.41611
1.41613,1.41639,1.41597,1.41597
1.41596,1.4165,1.4159,1.41646
1.41648,1.41658,1.41616,1.4162
1.41619,1.41619,1.41562,1.41569
1.4157,1.41586,1.41471,1.41491
1.41493,1.41523,1.41474,1.41474
1.41474,1.4149,1.41442,1.41468
1.41939,1.4199,1.41939,1.41976
1.41975,1.42018,1.41965,1.42018
1.42017,1.42021,1.41987,1.42008
1.42006,1.42023,1.41993,1.42019
1.42019,1.42068,1.42006,1.42051
1.42049,1.42061,1.42046,1.42051
1.42051,1.4206,1.42012,1.42017
1.42011,1.42016,1.41982,1.41982
1.41984,1.41999,1.41977,1.41987
1.41987,1.41991,1.41964,1.41985
1.41984,1.41987,1.41962,1.41972
1.41971,1.41974,1.4194,1.41965
1.41965,1.42066,1.41965,1.42066
1.42067,1.42083,1.42052,1.42083
1.42083,1.42092,1.42042,1.42056
1.42055,1.42059,1.42039,1.42051
1.42051,1.42051,1.41986,1.41994
1.41993,1.41993,1.4195,1.4196
1.41962,1.41968,1.41951,1.41955
1.41955,1.41967,1.41931,1.41967
1.41969,1.42009,1.41969,1.41997
1.42,1.42016,1.41984,1.41994
1.41993,1.41993,1.41951,1.4197
1.41971,1.4201,1.41961,1.41997
1.41995,1.41995,1.41978,1.41986
1.41986,1.42001,1.41976,1.41981
1.41979,1.42005,1.41931,1.41931
1.41936,1.41936,1.41911,1.41924
1.38888,1.38921,1.38886,1.38921
1.38924,1.38962,1.38924,1.38956
1.38955,1.38955,1.38906,1.38915
1.38909,1.38961,1.38909,1.38959
1.38961,1.3904,1.38961,1.39029
1.39027,1.39027,1.3897,1.38979
1.38979,1.39013,1.38958,1.39007
1.39009,1.39015,1.38987,1.3899
1.38991,1.38993,1.38931,1.38943
1.3894,1.38959,1.38938,1.38951
1.38952,1.38988,1.38938,1.38987
1.38986,1.3901,1.38973,1.39002
1.39002,1.39082,1.38995,1.39069
1.39069,1.39122,1.39051,1.39093
1.39093,1.39139,1.39093,1.39127
1.39126,1.39126,1.39094,1.39099
1.39098,1.391,1.39028,1.39043
1.39045,1.39048,1.39019,1.39019
1.39019,1.39047,1.39019,1.3904
1.3904,1.39081,1.39035,1.39074
1.39074,1.39086,1.39042,1.39073
1.39075,1.39108,1.39075,1.39083
1.39083,1.39087,1.39054,1.3908
1.39081,1.39109,1.39069,1.39069
1.39068,1.3907,1.39025,1.3903
1.39027,1.39032,1.38952,1.38965
1.38963,1.38981,1.38927,1.38927
1.38927,1.38963,1.38919,1.38961
1.35236,1.35244,1.35192,1.35214
1.35211,1.3528,1.35209,1.35269
1.35268,1.35281,1.35239,1.3525
1.3525,1.35324,1.3525,1.35316
1.35315,1.35343,1.35298,1.35336
1.35337,1.35368,1.35337,1.3535
1.35348,1.35348,1.35291,1.35291
1.35295,1.35295,1.3524,1.35256
1.35257,1.35289,1.35255,1.35289
1.35292,1.35319,1.35261,1.35269
1.35268,1.35331,1.35259,1.35317
1.35318,1.35319,1.35265,1.3529
1.35292,1.35353,1.3529,1.35341
1.35344,1.3536,1.35342,1.35345
1.35344,1.35371,1.35337,1.35371
1.35371,1.35388,1.35343,1.3536
1.35359,1.3536,1.35309,1.35314
1.35317,1.35324,1.35257,1.35259
1.35258,1.35284,1.35255,1.35259
1.35259,1.35302,1.35259,1.35301
1.35301,1.35308,1.35287,1.35288
1.35286,1.35307,1.3527,1.35305
1.35309,1.35366,1.35308,1.35352
1.35352,1.35352,1.3528,1.35282
1.3528,1.3529,1.35217,1.35229
1.35227,1.35232,1.35207,1.35209
1.35209,1.35216,1.35164,1.35211
1.35209,1.35209,1.35161,1.35176
1.24911,1.24916,1.24889,1.24896
1.24894,1.24901,1.24873,1.24894
1.24894,1.24909,1.24889,1.24895
1.24895,1.24919,1.24883,1.24913
1.24914,1.24969,1.24914,1.24961
1.24961,1.24978,1.2496,1.24964
1.24964,1.24996,1.24964,1.24981
1.24979,1.24979,1.2495,1.2495
1.24949,1.24952,1.24895,1.24919
1.24919,1.24948,1.2491,1.24935
1.24935,1.24936,1.24904,1.24931
1.24936,1.25001,1.24935,1.24993
1.24993,1.25034,1.2499,1.25017
1.25017,1.25022,1.24989,1.24998
1.24998,1.24999,1.24979,1.24999
1.24999,1.24999,1.24965,1.24968
1.24968,1.24978,1.24936,1.24941
1.24939,1.24939,1.24882,1.249
1.24905,1.2494,1.24889,1.24938
1.24937,1.24938,1.2491,1.24915
1.24916,1.24967,1.2491,1.24956
1.24956,1.24956,1.24915,1.24948
1.24948,1.24948,1.2492,1.24921
1.24921,1.24933,1.24915,1.24923
1.24919,1.24932,1.24909,1.24919
1.24917,1.24923,1.24889,1.249
1.24898,1.249,1.24835,1.24839
1.24839,1.24841,1.24789,1.24839
1.28599,1.28625,1.28595,1.28605
1.28605,1.28653,1.28605,1.28653
1.28655,1.28687,1.28641,1.28654
1.28651,1.2868,1.28633,1.28675
1.28672,1.28693,1.28665,1.28675
1.28674,1.28732,1.28656,1.28728
1.28732,1.28733,1.28659,1.28659
1.28659,1.28664,1.28633,1.28636
1.28635,1.28644,1.28618,1.28643
1.28643,1.28664,1.28631,1.28653
1.28654,1.28664,1.28636,1.28664
1.28664,1.28739,1.28664,1.28722
1.28721,1.28732,1.28683,1.28692
1.28695,1.28706,1.28682,1.28684
1.28687,1.28697,1.2867,1.28675
1.28672,1.28676,1.28634,1.28644
1.28643,1.28646,1.28618,1.28643
1.28635,1.28649,1.28621,1.28623
1.2862,1.28626,1.28592,1.28616
1.28616,1.28651,1.28615,1.28636
1.28636,1.2869,1.28636,1.28682
1.28682,1.28689,1.28649,1.28649
1.28645,1.2865,1.28602,1.28605
1.28605,1.28607,1.28575,1.28585
1.28584,1.28585,1.28506,1.28506
1.28501,1.28525,1.2847,1.28507
1.28505,1.28545,1.28503,1.28535
1.28535,1.28557,1.28525,1.28542
1.25716,1.25717,1.25655,1.25655
1.25654,1.25677,1.25652,1.25677
1.25676,1.25709,1.25675,1.25677
1.25677,1.25742,1.25677,1.2574
1.25738,1.25768,1.257,1.25753
1.25752,1.25752,1.25728,1.25745
1.25747,1.25752,1.25707,1.25708
1.25707,1.25736,1.25691,1.25691
1.25688,1.2571,1.25683,1.25699
1.257,1.257,1.25677,1.25686
1.25684,1.25689,1.25657,1.25658
1.25658,1.25691,1.25647,1.25689
1.25689,1.25789,1.25688,1.25755
1.25758,1.25774,1.25758,1.25761
1.25762,1.25762,1.25727,1.2575
1.25749,1.2576,1.25727,1.25737
1.25737,1.25737,1.25673,1.25695
1.25697,1.25709,1.25642,1.2566
1.25661,1.25699,1.25661,1.25676
1.25676,1.25695,1.25674,1.25679
1.25679,1.25735,1.25679,1.25726
1.25726,1.25754,1.25722,1.25754
1.25755,1.25755,1.25707,1.25732
1.25731,1.25759,1.25722,1.25726
1.25731,1.25731,1.2568,1.25694
1.25695,1.25706,1.2567,1.2567
1.25666,1.25671,1.25622,1.25659
1.25658,1.25667,1.25634,1.25667
1.13375,1.13395,1.13358,1.13395
1.13394,1.13428,1.1339,1.13401
1.13409,1.13517,1.13409,1.13434
1.13433,1.13435,1.13393,1.13394
1.13393,1.13419,1.1339,1.13418
1.1342,1.13507,1.1342,1.13506
1.13508,1.13509,1.13472,1.13484
