open,max,min,close
93.235,93.24,93.22,93.24
93.24,93.24,93.23,93.235
93.235,93.24,93.23,93.23
93.23,93.23,93.195,93.2
93.19,93.2,93.175,93.19
93.19,93.195,93.185,93.195
93.195,93.2,93.19,93.195
91.095,91.105,91.085,91.09
91.09,91.09,91.06,91.075
91.075,91.095,91.065,91.095
91.09,91.1,91.08,91.085
91.085,91.105,91.085,91.105
91.105,91.11,91.1,91.1
91.1,91.115,91.095,91.115
91.11,91.12,91.105,91.115
91.11,91.135,91.11,91.115
91.115,91.125,91.09,91.09
91.09,91.1,91.075,91.1
91.1,91.11,91.09,91.1
91.1,91.135,91.1,91.125
91.125,91.13,91.115,91.125
91.125,91.16,91.125,91.145
91.145,91.145,91.13,91.135
91.135,91.135,91.115,91.12
91.12,91.12,91.09,91.1
91.1,91.11,91.1,91.105
91.105,91.11,91.095,91.11
91.11,91.11,91.1,91.11
91.11,91.16,91.11,91.12
91.12,91.12,91.11,91.11
91.11,91.11,91.1,91.11
91.11,91.115,91.11,91.11
91.11,91.11,91.095,91.095
91.1,91.11,91.09,91.09
91.09,91.1,91.08,91.095
86.34,86.35,86.34,86.35
86.35,86.35,86.35,86.35
86.35,86.37,86.345,86.36
86.365,86.365,86.355,86.355
86.355,86.36,86.355,86.36
86.36,86.38,86.35,86.38
86.38,86.39,86.38,86.39
86.39,86.39,86.39,86.39
86.39,86.39,86.375,86.375
86.375,86.38,86.375,86.38
86.38,86.395,86.38,86.39
86.39,86.395,86.39,86.39
86.39,86.405,86.39,86.4
86.4,86.4,86.395,86.4
86.4,86.4,86.39,86.4
86.4,86.4,86.38,86.385
86.385,86.39,86.375,86.375
86.375,86.38,86.37,86.37
86.37,86.38,86.37,86.38
86.38,86.385,86.375,86.38
86.38,86.385,86.38,86.385
86.385,86.385,86.38,86.385
86.39,86.39,86.365,86.365
86.365,86.37,86.36,86.365
86.365,86.365,86.35,86.36
86.355,86.365,86.355,86.365
86.365,86.365,86.36,86.36
86.36,86.36,86.355,86.355
85.83,85.83,85.825,85.825
85.825,85.83,85.82,85.82
85.82,85.83,85.82,85.83
85.835,85.84,85.83,85.83
85.83,85.84,85.83,85.84
85.84,85.845,85.83,85.835
85.835,85.84,85.835,85.84
85.84,85.84,85.84,85.84
85.84,85.84,85.835,85.835
85.835,85.835,85.82,85.825
85.825,85.83,85.82,85.83
85.83,85.83,85.825,85.825
85.825,85.84,85.825,85.84
85.84,85.845,85.835,85.845
85.845,85.855,85.84,85.85
85.85,85.85,85.835,85.84
85.84,85.84,85.825,85.825
85.83,85.83,85.825,85.825
85.825,85.825,85.825,85.825
85.825,85.845,85.825,85.845
85.84,85.855,85.84,85.84
85.84,85.845,85.84,85.84
85.84,85.84,85.84,85.84
85.84,85.84,85.835,85.835
85.835,85.84,85.815,85.815
85.815,85.825,85.81,85.82
85.825,85.825,85.8,85.81
85.81,85.83,85.805,85.83
83.88,83.89,83.88,83.88
83.88,83.89,83.87,83.89
83.89,83.905,83.885,83.89
83.885,83.915,83.885,83.9
83.905,83.925,83.905,83.915
83.915,83.92,83.915,83.915
83.915,83.92,83.915,83.915
83.915,83.92,83.915,83.915
83.915,83.92,83.88,83.895
83.895,83.905,83.89,83.905
83.905,83.905,83.895,83.9
83.9,83.9,83.885,83.885
83.885,83.9,83.885,83.9
83.9,83.91,83.9,83.91
83.91,83.92,83.9,83.92
