open,max,min,close
1.36612,1.36635,1.36592,1.36635
1.36634,1.36642,1.3657,1.36638
1.36638,1.36712,1.36635,1.3671
1.3671,1.36767,1.36698,1.36761
1.36767,1.36811,1.36756,1.36787
1.36784,1.36792,1.36759,1.36771
1.36773,1.36823,1.36773,1.36793
1.36793,1.36793,1.36749,1.36759
1.36759,1.36784,1.36727,1.36735
1.36736,1.36757,1.36714,1.36731
1.36731,1.36764,1.36725,1.36728
1.36727,1.36727,1.36684,1.36685
1.36684,1.36698,1.36659,1.36664
1.36664,1.36678,1.36532,1.36532
1.36529,1.36568,1.36524,1.36527
1.35097,1.35113,1.35091,1.35091
1.35089,1.3511,1.35083,1.35094
1.35096,1.35165,1.35093,1.3514
1.35146,1.35184,1.35136,1.35183
1.35182,1.35214,1.35163,1.35211
1.35211,1.35211,1.3518,1.35196
1.35197,1.35256,1.35197,1.35256
1.35258,1.35283,1.35247,1.35283
1.35282,1.35282,1.35217,1.35235
1.35236,1.35236,1.35194,1.35205
1.35207,1.35209,1.35164,1.35174
1.35174,1.35199,1.3516,1.35167
1.35166,1.3517,1.35139,1.35144
1.35144,1.35145,1.35098,1.35117
1.35123,1.35136,1.35102,1.35116
1.35116,1.35128,1.35101,1.35126
1.35127,1.35148,1.35104,1.35145
1.35147,1.35156,1.3513,1.35154
1.35153,1.35212,1.35153,1.352
1.35197,1.352,1.35159,1.35186
1.35185,1.3524,1.35185,1.3524
1.35239,1.35248,1.35225,1.35248
1.35249,1.35273,1.35238,1.3524
1.3524,1.35245,1.3521,1.35233
1.35232,1.35254,1.3523,1.35238
1.35236,1.3524,1.35068,1.35068
1.35066,1.35067,1.35004,1.35023
1.35021,1.35089,1.35014,1.35084
1.31736,1.31736,1.31669,1.31701
1.317,1.31765,1.317,1.3176
1.3176,1.31811,1.3176,1.31805
1.31802,1.31828,1.31788,1.31826
1.31829,1.31876,1.31829,1.31844
1.31845,1.31858,1.31838,1.3185
1.31846,1.31876,1.31846,1.31865
1.3186,1.31884,1.31852,1.31882
1.3188,1.31899,1.31875,1.31891
1.31895,1.319,1.31869,1.31869
1.31868,1.31869,1.31766,1.31768
1.31766,1.31769,1.31735,1.31769
1.3177,1.31787,1.3177,1.31778
1.31778,1.31782,1.31748,1.31752
1.31752,1.31766,1.31717,1.31718
1.31725,1.31736,1.31722,1.31728
1.31736,1.3176,1.3173,1.31745
1.3175,1.31757,1.31739,1.31757
1.31757,1.31786,1.31757,1.31786
1.31778,1.31818,1.31778,1.31818
1.31818,1.31839,1.31808,1.31837
1.3184,1.31842,1.31799,1.31799
1.31799,1.31803,1.31765,1.31772
1.31771,1.31787,1.31768,1.31775
1.31772,1.31772,1.31747,1.31749
1.31749,1.31751,1.31713,1.3173
1.31729,1.3173,1.31711,1.31711
1.31707,1.31708,1.3166,1.3167
1.30369,1.30387,1.30337,1.30343
1.3034,1.30341,1.30266,1.30279
1.30282,1.30335,1.30255,1.30332
1.3033,1.30371,1.30326,1.30366
1.30364,1.30409,1.3035,1.30409
1.3041,1.30429,1.30395,1.30429
1.30432,1.30507,1.30425,1.30477
1.30475,1.30487,1.30418,1.30436
1.30442,1.30458,1.30424,1.30458
1.30459,1.30475,1.30417,1.30417
1.30415,1.30423,1.30376,1.30423
1.30423,1.30432,1.30381,1.30382
1.30382,1.30387,1.30363,1.30375
1.30372,1.30383,1.30351,1.30356
1.30356,1.30435,1.30356,1.30429
1.30429,1.3044,1.30402,1.30403
1.30402,1.30421,1.30391,1.30421
1.30421,1.30458,1.30421,1.30449
1.30447,1.30468,1.30439,1.30461
1.30461,1.30463,1.30421,1.30432
1.3043,1.30433,1.30415,1.3042
1.3042,1.3042,1.30367,1.30375
1.30378,1.30389,1.30352,1.30353
1.30353,1.30363,1.3035,1.30354
1.30354,1.30354,1.30231,1.30231
1.30232,1.30234,1.30196,1.30234
1.30236,1.30254,1.30226,1.30226
1.30226,1.30243,1.30225,1.30225
1.31581,1.31601,1.3158,1.31582
1.31582,1.3159,1.31566,1.31566
1.31565,1.31627,1.31563,1.31627
1.31628,1.31655,1.31626,1.31631
1.31631,1.31672,1.31631,1.31667
1.31669,1.31669,1.31634,1.31658
1.31659,1.31708,1.31659,1.31691
1.3169,1.31717,1.31685,1.31694
1.31696,1.31701,1.31666,1.31666
1.31666,1.31672,1.31646,1.31646
1.31647,1.31647,1.31604,1.31618
1.31618,1.3163,1.31601,1.31609
1.31609,1.31613,1.3159,1.31599
1.31599,1.31604,1.31587,1.31601
1.31601,1.31617,1.31595,1.3161
1.31611,1.31613,1.31595,1.31607
1.31607,1.3163,1.31595,1.3163
1.31626,1.31626,1.3162,1.31626
1.31628,1.31661,1.31627,1.31659
1.3166,1.31689,1.3166,1.31683
1.31683,1.3169,1.31664,1.31664
1.3166,1.31679,1.31652,1.31652
1.3165,1.3165,1.31606,1.31606
1.31606,1.31615,1.31599,1.31599
1.31599,1.31599,1.31541,1.31541
1.31542,1.3155,1.31521,1.31547
1.31549,1.31553,1.31527,1.31532
1.31532,1.31547,1.31532,1.31545
