open,max,min,close
1.43315,1.4334,1.4328,1.4328
1.4328,1.4328,1.432,1.432
1.43205,1.4321,1.4315,1.4316
1.43155,1.43205,1.43155,1.43175
1.43175,1.4323,1.4314,1.43145
1.49755,1.49785,1.49755,1.4977
1.4977,1.4977,1.497,1.4971
1.4971,1.49745,1.4971,1.49745
1.49745,1.49775,1.49725,1.49755
1.4976,1.498,1.4976,1.49795
1.49795,1.49835,1.4979,1.49825
1.49825,1.49825,1.49805,1.4982
1.4982,1.4983,1.49805,1.4983
1.4983,1.49835,1.49815,1.49815
1.4982,1.49835,1.49815,1.49825
1.49825,1.49825,1.4978,1.49785
1.49785,1.498,1.49775,1.49775
1.49775,1.49775,1.49755,1.4977
1.4977,1.49775,1.49765,1.49765
1.49765,1.49765,1.49735,1.4975
1.49755,1.49785,1.4975,1.4978
1.4978,1.49785,1.49765,1.49765
1.49765,1.498,1.49765,1.498
1.498,1.49835,1.49795,1.4982
1.4982,1.49835,1.4981,1.4981
1.4981,1.4981,1.49785,1.4979
1.4979,1.49805,1.4975,1.4975
1.4975,1.49755,1.49705,1.4974
1.4974,1.49765,1.4974,1.4976
1.4976,1.4976,1.49715,1.4973
1.4973,1.4976,1.4971,1.4971
1.49715,1.49725,1.49705,1.49705
1.49705,1.49735,1.49705,1.49735
1.5132,1.51325,1.51315,1.5132
1.5132,1.5133,1.51315,1.5132
1.5132,1.5133,1.51315,1.51315
1.5132,1.5133,1.51315,1.51325
1.51325,1.51495,1.51325,1.51465
1.51465,1.51465,1.5143,1.5146
1.5146,1.5147,1.51435,1.5144
1.5144,1.51455,1.5143,1.51445
1.5144,1.51445,1.51425,1.51435
1.5144,1.5145,1.5143,1.5144
1.5144,1.5144,1.51375,1.5138
1.51385,1.5139,1.5135,1.5135
1.5135,1.5136,1.51325,1.51355
1.51355,1.5137,1.51335,1.51355
1.5136,1.5137,1.5133,1.51335
1.51335,1.51355,1.51335,1.5134
1.5134,1.5134,1.5132,1.5132
1.5132,1.5137,1.5132,1.51365
1.51365,1.51395,1.51365,1.51395
1.5139,1.5143,1.5139,1.5142
1.51415,1.5142,1.51385,1.51385
1.51385,1.51385,1.51325,1.5135
1.5135,1.5135,1.5132,1.51325
1.51325,1.5133,1.51315,1.51315
1.5131,1.51315,1.513,1.51305
1.51305,1.51315,1.5125,1.5127
1.51265,1.5128,1.5126,1.5127
1.5127,1.5127,1.51245,1.51255
1.548,1.5481,1.54765,1.54795
1.54795,1.54845,1.54795,1.5484
1.5484,1.54875,1.5484,1.5487
1.54875,1.54885,1.5487,1.5488
1.54885,1.5494,1.5488,1.54935
1.54935,1.55005,1.54935,1.55
1.55,1.55,1.5497,1.5497
1.5497,1.55,1.5497,1.54975
1.54975,1.5499,1.54975,1.54985
1.54985,1.54985,1.54945,1.5495
1.5495,1.5495,1.54915,1.54915
1.54915,1.5494,1.54905,1.54915
1.54915,1.5492,1.5482,1.5487
1.5487,1.549,1.5487,1.5488
1.5488,1.54895,1.54835,1.54835
1.5484,1.54865,1.54825,1.5485
1.5485,1.54885,1.54845,1.5488
1.5488,1.5489,1.5487,1.5488
1.5488,1.549,1.5487,1.549
1.549,1.54915,1.549,1.54915
1.54915,1.54915,1.54885,1.5489
1.54885,1.5489,1.5484,1.5485
1.5485,1.54875,1.5479,1.5479
1.5478,1.54795,1.54765,1.54785
1.54785,1.548,1.54785,1.548
1.548,1.54805,1.54775,1.54775
1.54775,1.54785,1.5474,1.54775
1.54775,1.54785,1.5475,1.5475
1.58665,1.58735,1.5865,1.58695
1.5869,1.58715,1.58655,1.58685
1.58675,1.5877,1.58675,1.5877
1.5877,1.5879,1.5867,1.5879
1.5879,1.58965,1.5879,1.5893
1.5893,1.58955,1.5886,1.58935
1.5893,1.5908,1.5893,1.5905
1.5907,1.5907,1.58975,1.58975
1.58995,1.59025,1.58945,1.5901
1.5901,1.5901,1.58935,1.58945
1.58945,1.58955,1.58855,1.58875
1.58875,1.58895,1.58855,1.5889
1.5889,1.58895,1.58845,1.58855
1.58855,1.58885,1.58795,1.58825
1.58825,1.5888,1.58795,1.5884
1.5883,1.58865,1.58815,1.58845
1.58845,1.58875,1.5883,1.58845
1.58845,1.58875,1.58815,1.58845
1.58845,1.58885,1.58825,1.58875
1.58875,1.58945,1.58875,1.58905
1.589,1.58905,1.58815,1.58815
1.58815,1.58825,1.58745,1.58745
1.58745,1.58825,1.58745,1.58755
1.58755,1.588,1.58745,1.5877
1.58765,1.58805,1.58705,1.58805
1.58815,1.58825,1.5871,1.5871
1.5871,1.58765,1.5871,1.5871
1.587,1.58745,1.5865,1.58685
1.5853,1.58534,1.58449,1.58457
1.58463,1.58579,1.58453,1.58561
1.58566,1.58568,1.58528,1.58532
1.58536,1.58559,1.5851,1.58559
1.58569,1.58577,1.58517,1.5857
1.58556,1.58592,1.5855,1.58592
1.58601,1.58609,1.58593,1.58596
1.58593,1.58596,1.58573,1.58596
1.58597,1.58679,1.58586,1.58669
1.58675,1.58675,1.58635,1.58644
1.58644,1.5867,1.58622,1.5864
1.5864,1.5864,1.58598,1.58613
1.58615,1.5863,1.58579,1.58581
1.58581,1.58597,1.58566,1.58578
1.5858,1.58591,1.58506,1.58527
1.58527,1.58589,1.58526,1.58589
1.58586,1.58629,1.58586,1.58625
1.58625,1.58652,1.58616,1.58651
1.58645,1.58645,1.58614,1.58637
1.58651,1.58651,1.58607,1.58612
1.58614,1.5864,1.58614,1.58631
1.58633,1.58641,1.58604,1.58612
1.58612,1.58612,1.58586,1.58599
1.58606,1.58622,1.58549,1.58569
1.58573,1.58576,1.58516,1.58521
1.58509,1.58544,1.58502,1.58541
1.58529,1.5853,1.58476,1.58476
1.58474,1.58474,1.58384,1.58451
1.5932,1.59352,1.5932,1.59352
1.59363,1.59363,1.59305,1.59305
1.59308,1.59319,1.59268,1.59273
1.59271,1.59327,1.59271,1.59293
1.59294,1.59322,1.59289,1.59322
1.59325,1.59375,1.59325,1.59375
1.59375,1.59428,1.59375,1.59404
1.59404,1.59407,1.59385,1.59402
1.59407,1.59438,1.59406,1.59433
1.5942,1.59484,1.59418,1.5945
1.59454,1.59454,1.59389,1.59393
1.59392,1.59398,1.59365,1.59385
1.59381,1.59381,1.59357,1.5937
1.59366,1.59366,1.5934,1.59346
1.5934,1.59349,1.59338,1.59348
1.59346,1.5936,1.59326,1.59348
1.59333,1.59386,1.59331,1.59379
1.5938,1.59428,1.5938,1.59399
1.59398,1.59398,1.59367,1.59398
1.59401,1.59429,1.59365,1.59404
1.59413,1.59442,1.5941,1.59414
1.59419,1.59424,1.59338,1.59338
1.59327,1.59329,1.59251,1.59258
1.59252,1.59276,1.59241,1.59265
1.59271,1.59285,1.59243,1.59249
1.59253,1.59298,1.59237,1.59298
1.593,1.59322,1.59285,1.59312
1.59312,1.59338,1.5931,1.59334
1.58072,1.58122,1.58069,1.58095
1.58098,1.58126,1.5809,1.5809
1.58093,1.58187,1.58093,1.58187
1.58187,1.58267,1.58187,1.58263
1.58269,1.58303,1.58263,1.58299
1.58303,1.58315,1.58299,1.58314
1.58313,1.58313,1.58271,1.58271
1.58268,1.58268,1.58204,1.58205
1.58208,1.58259,1.58203,1.58259
1.58254,1.5826,1.58233,1.58247
1.58243,1.58264,1.58227,1.58259
1.58259,1.58275,1.5819,1.5819
1.58192,1.58202,1.58162,1.58162
1.58165,1.58187,1.58117,1.5812
1.58105,1.5813,1.58057,1.5807
1.58079,1.58105,1.58057,1.58105
1.58104,1.58188,1.58103,1.58188
1.58192,1.58197,1.58184,1.58187
1.58181,1.58226,1.58181,1.58224
1.58231,1.58231,1.58185,1.58202
1.58189,1.58204,1.58156,1.58156
1.58156,1.58156,1.58103,1.58137
1.58144,1.58151,1.58104,1.58109
1.58107,1.58112,1.58034,1.58034
1.58031,1.58038,1.57928,1.58015
1.58019,1.58023,1.57926,1.57956
1.57958,1.57973,1.5795,1.5796
1.57951,1.58022,1.57951,1.58013
1.57949,1.57977,1.57948,1.57962
1.5796,1.5799,1.57942,1.5799
1.57989,1.58007,1.57974,1.58
1.58,1.58064,1.58,1.58059
1.5806,1.58098,1.58052,1.58072
1.58075,1.58075,1.58057,1.58069
1.58083,1.58083,1.58056,1.58071
1.58074,1.58074,1.58051,1.58058
1.58056,1.58079,1.58049,1.58079
1.58079,1.58122,1.58079,1.58096
1.58096,1.58098,1.58078,1.58083
1.58083,1.58083,1.58053,1.58059
1.58061,1.58061,1.58034,1.58034
1.58033,1.58049,1.5798,1.57984
1.57985,1.58002,1.57954,1.5796
1.57963,1.57994,1.5796,1.57994
1.57994,1.58039,1.57994,1.58031
1.58032,1.58045,1.58008,1.58045
1.58043,1.58085,1.58022,1.58079
1.58078,1.58117,1.58073,1.58077
1.58075,1.58092,1.58041,1.58055
1.58058,1.58059,1.58038,1.58041
1.58041,1.58041,1.58003,1.58008
1.58008,1.58009,1.57973,1.57973
1.57973,1.57979,1.57933,1.57935
1.57948,1.57954,1.57908,1.57908
1.57908,1.57947,1.57893,1.57922
1.57922,1.57952,1.57909,1.57942
1.61564,1.61634,1.61556,1.61631
1.61632,1.61675,1.61631,1.6167
1.61672,1.61749,1.61672,1.61749
1.61753,1.61771,1.61696,1.61701
1.61705,1.61739,1.61699,1.61736
1.61736,1.61859,1.6173,1.61843
1.61843,1.61843,1.61738,1.61757
1.61754,1.61792,1.61738,1.61783
1.61783,1.61784,1.61722,1.61742
1.61742,1.61793,1.61742,1.61787
1.61787,1.61805,1.61743,1.61749
1.61749,1.61753,1.61715,1.6172
1.61723,1.61738,1.61723,1.61729
1.61729,1.61732,1.61684,1.61703
1.61703,1.61731,1.61702,1.61722
1.61722,1.61746,1.61719,1.61733
1.61738,1.61761,1.61738,1.61757
1.61757,1.61783,1.61757,1.61763
1.61763,1.61772,1.61759,1.61763
1.61762,1.61773,1.6176,1.61767
1.61767,1.61809,1.6173,1.61807
1.61805,1.61825,1.61726,1.61729
1.61726,1.61744,1.6171,1.6172
1.61719,1.61722,1.61694,1.61696
1.61694,1.61694,1.61635,1.61648
1.61653,1.61653,1.616,1.61623
1.61633,1.61633,1.61603,1.61624
1.61624,1.61658,1.61619,1.61653
1.60685,1.60715,1.60683,1.6071
1.6071,1.60711,1.60673,1.60678
1.60678,1.60751,1.60678,1.6075
1.60748,1.60771,1.60704,1.60755
1.60759,1.60784,1.60732,1.60737
1.60736,1.60823,1.60736,1.60811
1.60811,1.60844,1.60811,1.60826
1.60826,1.60857,1.60823,1.60855
1.60858,1.60874,1.60843,1.60852
1.60853,1.60859,1.60818,1.60828
1.60826,1.60836,1.60779,1.60797
1.60797,1.60797,1.60778,1.60784
1.60784,1.60821,1.60784,1.60803
1.60801,1.60801,1.60759,1.60775
1.60778,1.6078,1.60749,1.60758
1.60757,1.60774,1.60733,1.60734
1.60732,1.60773,1.60728,1.60773
1.60773,1.60834,1.60768,1.60833
1.60833,1.60838,1.608,1.60825
1.60823,1.60832,1.60818,1.60828
1.60827,1.60868,1.60827,1.60847
1.60847,1.60848,1.60834,1.60836
1.60836,1.60848,1.60797,1.6082
1.60821,1.60821,1.60788,1.608
1.608,1.60808,1.60779,1.6079
1.6079,1.6079,1.60763,1.60783
1.60783,1.60783,1.60698,1.60698
1.60698,1.60703,1.60668,1.60672
1.61472,1.6162,1.61462,1.61542
1.61544,1.61601,1.61544,1.61601
1.61604,1.61669,1.61602,1.61665
1.61665,1.6167,1.61615,1.61615
1.61607,1.61744,1.61606,1.61739
1.61741,1.61794,1.61741,1.61794
1.61804,1.61867,1.61752,1.61765
1.61766,1.61774,1.61711,1.61717
1.61717,1.61742,1.61713,1.61725
1.61724,1.61727,1.61716,1.61722
1.61722,1.61723,1.61686,1.61693
1.61692,1.61692,1.61619,1.61619
1.61619,1.61622,1.61573,1.61573
1.61575,1.61584,1.61564,1.61573
1.61573,1.61613,1.61573,1.61609
1.61609,1.61657,1.61609,1.61657
1.61659,1.61676,1.61659,1.61675
1.61675,1.61675,1.61644,1.61657
1.61659,1.61683,1.61653,1.61674
1.61668,1.61685,1.61645,1.61676
1.61673,1.6169,1.61668,1.61678
1.61678,1.61695,1.61622,1.61622
1.6162,1.6162,1.6154,1.61542
1.61542,1.61542,1.61427,1.61443
1.61443,1.61521,1.6141,1.61518
1.61514,1.61514,1.61424,1.61483
1.61482,1.61495,1.61472,1.61478
1.61475,1.61476,1.61427,1.61427
1.63482,1.6351,1.63481,1.63505
1.6351,1.63547,1.63501,1.63547
1.63549,1.63573,1.63548,1.63573
1.63573,1.63609,1.63572,1.63609
1.63609,1.63634,1.63592,1.63592
1.63592,1.63655,1.63592,1.63653
1.63653,1.63656,1.63619,1.63627
1.63627,1.63662,1.63624,1.63661
1.63661,1.6369,1.63661,1.6369
1.6369,1.63726,1.63686,1.63713
1.63714,1.63726,1.63703,1.63703
1.63702,1.63705,1.63643,1.63643
1.63649,1.63654,1.63628,1.6363
1.6363,1.63636,1.63629,1.63632
1.63633,1.63652,1.63632,1.63634
1.63635,1.63653,1.63635,1.63636
1.63636,1.63702,1.63636,1.63701
1.63702,1.63712,1.63689,1.6369
1.63689,1.63701,1.63687,1.63695
1.63695,1.63704,1.63686,1.63689
1.63689,1.63712,1.63677,1.6371
1.6371,1.6371,1.63659,1.6366
1.6366,1.63661,1.63637,1.63637
1.63635,1.63635,1.63588,1.63591
1.63591,1.63592,1.63571,1.63573
1.63573,1.63588,1.63549,1.63586
1.63593,1.63615,1.63593,1.63611
1.63615,1.63618,1.63611,1.63615
1.62921,1.62921,1.62907,1.62908
1.62908,1.6298,1.62908,1.6298
1.62976,1.63034,1.62957,1.63003
1.63003,1.63007,1.62967,1.62992
1.62991,1.63004,1.62981,1.62989
1.62986,1.63003,1.62986,1.62999
1.62999,1.63046,1.62994,1.63036
1.63037,1.63154,1.63033,1.63147
1.63146,1.63146,1.63062,1.63109
1.63109,1.63117,1.63076,1.63104
1.63099,1.63114,1.63084,1.63086
1.63087,1.63087,1.63072,1.63074
1.63076,1.63076,1.63056,1.63059
1.63059,1.63069,1.62988,1.62988
1.63001,1.63033,1.62979,1.62989
1.6299,1.63014,1.62989,1.62994
1.62994,1.63017,1.62989,1.63016
1.63016,1.63055,1.63011,1.63035
1.63032,1.63032,1.63002,1.63024
1.63024,1.6307,1.63006,1.63059
1.63061,1.63124,1.63057,1.6309
1.6309,1.6309,1.63048,1.63048
1.63044,1.63049,1.63007,1.63013
1.63013,1.63016,1.62992,1.63005
1.63005,1.63021,1.62998,1.63002
1.63003,1.63004,1.6298,1.62982
1.6298,1.62989,1.62977,1.62982
1.62981,1.63001,1.62967,1.62971
