open,max,min,close
89.62,89.62,89.555,89.57
89.57,89.585,89.55,89.58
89.58,89.59,89.57,89.575
89.58,89.59,89.555,89.56
89.56,89.56,89.54,89.55
89.55,89.57,89.54,89.565
89.56,89.56,89.55,89.56
89.1,89.1,89.095,89.1
89.1,89.11,89.1,89.11
89.11,89.13,89.11,89.13
89.13,89.17,89.13,89.165
89.165,89.185,89.16,89.18
89.175,89.175,89.155,89.16
89.16,89.185,89.16,89.185
89.185,89.185,89.13,89.13
89.13,89.145,89.13,89.145
89.145,89.15,89.125,89.125
89.12,89.12,89.115,89.12
89.12,89.125,89.12,89.125
89.125,89.125,89.12,89.125
89.12,89.145,89.12,89.145
89.14,89.155,89.14,89.15
89.15,89.15,89.14,89.14
89.145,89.15,89.14,89.15
89.155,89.19,89.15,89.165
89.165,89.165,89.15,89.15
89.15,89.155,89.145,89.155
89.155,89.155,89.15,89.155
89.155,89.155,89.145,89.15
89.15,89.15,89.15,89.15
89.15,89.15,89.125,89.13
89.13,89.135,89.125,89.135
89.135,89.135,89.11,89.11
89.11,89.115,89.105,89.11
89.11,89.11,89.08,89.08
90.01,90.07,90.005,90.065
90.05,90.12,90.045,90.11
90.11,90.145,90.11,90.14
90.14,90.18,90.125,90.18
90.165,90.185,90.14,90.15
90.135,90.14,90.13,90.14
90.14,90.18,90.135,90.17
90.17,90.17,90.135,90.14
90.145,90.175,90.145,90.155
90.165,90.17,90.135,90.135
90.135,90.15,90.13,90.145
90.145,90.145,90.135,90.14
90.135,90.14,90.12,90.12
90.12,90.125,90.09,90.095
90.095,90.1,90.08,90.085
90.09,90.09,90.06,90.065
90.06,90.075,90.055,90.07
90.07,90.1,90.07,90.07
90.08,90.085,90.07,90.08
90.09,90.115,90.075,90.1
90.1,90.1,90.04,90.04
90.05,90.06,90.04,90.055
90.05,90.05,90.015,90.03
90.03,90.035,89.995,90.005
90.005,90.04,90.005,90.035
90.035,90.04,90.015,90.03
90.025,90.05,90.025,90.045
90.045,90.05,90.03,90.04
